Year,Month,Monthly Anomaly,Monthly Unc.,Annual Anomaly,Annual Unc.,Five-year Anomaly,Five-year Unc.,Ten-year Anomaly,Ten-year Unc.,Twenty-year Anomaly,Twenty-year Unc.
1999,1,1.022,0.374,0.613,0.165,0.576,0.077,0.697,0.066,0.601,0.048
1999,2,1.143,0.273,0.407,0.159,0.604,0.077,0.676,0.067,0.603,0.048
1999,3,0.564,0.252,0.35,0.166,0.617,0.079,0.673,0.067,0.605,0.049
1999,4,0.203,0.416,0.236,0.177,0.615,0.082,0.681,0.068,0.601,0.049
1999,5,-0.219,0.33,0.184,0.176,0.628,0.087,0.668,0.068,0.606,0.049
1999,6,0.094,0.529,0.082,0.162,0.619,0.086,0.67,0.067,0.605,0.049
1999,7,0.767,0.446,0.002,0.152,0.623,0.088,0.661,0.067,0.613,0.05
1999,8,-0.546,0.33,-0.107,0.153,0.601,0.09,0.663,0.067,0.616,0.051
1999,9,0.513,0.389,-0.18,0.153,0.64,0.092,0.673,0.066,0.625,0.051
1999,10,-1.412,0.311,-0.135,0.139,0.668,0.093,0.663,0.068,0.633,0.051
1999,11,-1.221,0.292,-0.094,0.139,0.696,0.095,0.657,0.068,0.647,0.052
1999,12,0.072,0.369,-0.031,0.133,0.726,0.094,0.645,0.067,0.653,0.052
2000,1,0.064,0.341,-0.147,0.133,0.714,0.093,0.632,0.066,0.656,0.053
2000,2,-0.165,0.251,-0.102,0.14,0.745,0.092,0.619,0.064,0.662,0.054
2000,3,-0.312,0.256,-0.151,0.131,0.719,0.09,0.621,0.064,0.661,0.054
2000,4,0.745,0.354,0.114,0.122,0.747,0.09,0.632,0.066,0.653,0.055
2000,5,0.27,0.399,0.284,0.114,0.74,0.088,0.639,0.065,0.656,0.056
2000,6,0.857,0.383,0.352,0.111,0.728,0.089,0.647,0.066,0.653,0.057
2000,7,-0.625,0.44,0.435,0.11,0.71,0.087,0.632,0.067,0.66,0.057
2000,8,-0.013,0.419,0.577,0.117,0.72,0.086,0.632,0.067,0.663,0.057
2000,9,-0.076,0.294,0.714,0.123,0.711,0.087,0.627,0.068,0.669,0.058
2000,10,1.779,0.391,0.831,0.118,0.704,0.083,0.647,0.069,0.665,0.059
2000,11,0.812,0.381,0.876,0.111,0.705,0.083,0.647,0.071,0.657,0.059
2000,12,0.887,0.33,0.942,0.114,0.747,0.084,0.642,0.07,0.661,0.06
2001,1,1.066,0.376,1.089,0.12,0.753,0.087,0.638,0.07,0.671,0.06
2001,2,1.536,0.404,1.183,0.117,0.713,0.088,0.637,0.071,0.677,0.062
2001,3,1.336,0.34,1.208,0.118,0.694,0.089,0.637,0.069,0.676,0.062
2001,4,2.143,0.28,1.065,0.122,0.699,0.091,0.635,0.069,0.679,0.064
2001,5,0.809,0.399,1.067,0.136,0.724,0.088,0.635,0.07,0.676,0.065
2001,6,1.647,0.507,1.032,0.139,0.717,0.086,0.636,0.068,0.669,0.065
2001,7,1.144,0.484,0.966,0.146,0.69,0.087,0.651,0.068,0.67,0.066
2001,8,1.108,0.395,0.796,0.149,0.657,0.086,0.666,0.068,0.675,0.065
2001,9,0.231,0.39,0.809,0.159,0.635,0.085,0.67,0.069,0.678,0.064
2001,10,0.062,0.361,0.79,0.172,0.654,0.087,0.673,0.069,0.679,0.064
2001,11,0.834,0.413,0.87,0.177,0.661,0.086,0.678,0.07,0.674,0.064
2001,12,0.468,0.425,0.919,0.184,0.666,0.088,0.677,0.07,0.668,0.064
2002,1,0.274,0.419,0.884,0.186,0.65,0.088,0.675,0.07,0.665,0.064
2002,2,-0.503,0.275,0.988,0.186,0.659,0.09,0.674,0.067,0.669,0.065
2002,3,1.488,0.376,0.94,0.172,0.676,0.089,0.696,0.067,0.669,0.066
2002,4,1.913,0.289,1.152,0.161,0.699,0.091,0.712,0.068,0.671,0.066
2002,5,1.775,0.315,1.239,0.144,0.73,0.094,0.713,0.068,0.666,0.067
2002,6,2.233,0.391,1.313,0.143,0.731,0.093,0.72,0.07,0.665,0.067
2002,7,0.722,0.412,1.343,0.127,0.732,0.092,0.715,0.069,0.668,0.067
2002,8,2.362,0.345,1.543,0.122,0.72,0.09,0.717,0.069,0.675,0.068
2002,9,-0.35,0.332,1.489,0.117,0.734,0.088,0.719,0.067,0.68,0.068
2002,10,2.609,0.366,1.44,0.108,0.754,0.087,0.724,0.068,0.686,0.068
2002,11,1.881,0.468,1.331,0.112,0.775,0.086,0.711,0.068,0.688,0.068
2002,12,1.355,0.296,1.301,0.113,0.786,0.084,0.703,0.068,0.701,0.068
2003,1,0.635,0.348,1.323,0.121,0.802,0.083,0.684,0.067,0.696,0.068
2003,2,1.894,0.232,1.091,0.141,0.836,0.081,0.67,0.067,0.7,0.067
2003,3,0.839,0.322,1.121,0.145,0.837,0.084,0.66,0.068,0.698,0.068
2003,4,1.325,0.315,0.928,0.168,0.842,0.087,0.655,0.068,0.694,0.069
2003,5,0.473,0.375,0.848,0.153,0.833,0.089,0.653,0.07,0.695,0.069
2003,6,1.864,0.338,0.805,0.162,0.815,0.089,0.663,0.07,0.702,0.07
2003,7,0.992,0.528,0.701,0.18,0.811,0.087,0.662,0.072,0.699,0.07
2003,8,-0.421,0.562,0.476,0.19,0.8,0.084,0.658,0.071,0.704,0.071
2003,9,0.012,0.401,0.345,0.183,0.79,0.082,0.646,0.071,0.709,0.071
2003,10,0.292,0.335,0.346,0.171,0.766,0.084,0.656,0.073,0.706,0.072
2003,11,0.913,0.402,0.321,0.172,0.748,0.085,0.662,0.072,0.702,0.072
2003,12,0.843,0.388,0.201,0.192,0.727,0.085,0.647,0.071,0.702,0.072
2004,1,-0.608,0.329,0.102,0.19,0.725,0.085,0.639,0.072,0.712,0.072
2004,2,-0.811,0.278,0.134,0.171,0.728,0.086,0.636,0.071,0.711,0.072
2004,3,-0.734,0.329,0.262,0.15,0.724,0.085,0.639,0.072,0.715,0.072
2004,4,1.337,0.28,0.237,0.158,0.731,0.083,0.64,0.073,0.717,0.073
2004,5,0.179,0.249,0.213,0.167,0.727,0.081,0.652,0.075,0.714,0.074
2004,6,0.413,0.403,0.152,0.161,0.735,0.082,0.649,0.075,0.72,0.074
2004,7,-0.187,0.344,0.215,0.138,0.728,0.08,0.651,0.074,0.72,0.075
2004,8,-0.036,0.293,0.207,0.136,0.746,0.079,0.662,0.076,0.724,0.075
2004,9,1.545,0.365,0.311,0.123,0.753,0.083,0.674,0.076,0.729,0.075
2004,10,-0.014,0.402,0.364,0.118,0.756,0.084,0.694,0.076,0.73,0.075
2004,11,0.629,0.511,0.478,0.125,0.73,0.087,0.735,0.077,0.731,0.075
2004,12,0.111,0.353,0.566,0.1,0.714,0.086,0.744,0.077,0.733,0.075
2005,1,0.146,0.304,0.611,0.094,0.715,0.083,0.76,0.078,0.736,0.074
2005,2,-0.905,0.412,0.781,0.092,0.689,0.082,0.779,0.08,0.739,0.074
2005,3,0.519,0.244,0.653,0.101,0.719,0.081,0.789,0.082,0.742,0.075
2005,4,1.964,0.291,0.83,0.102,0.702,0.086,0.79,0.081,0.744,0.075
2005,5,1.553,0.335,0.8,0.111,0.682,0.083,0.795,0.081,0.746,0.076
2005,6,1.467,0.458,0.77,0.126,0.679,0.084,0.785,0.082,0.75,0.078
2005,7,0.355,0.354,0.831,0.129,0.657,0.086,0.802,0.083,0.75,0.079
2005,8,2.004,0.319,0.977,0.139,0.621,0.087,0.803,0.084,0.75,0.079
2005,9,0.006,0.35,0.996,0.138,0.608,0.087,0.811,0.085,0.756,0.08
2005,10,2.106,0.284,0.892,0.142,0.605,0.086,0.796,0.087,0.765,0.081
2005,11,0.276,0.379,0.737,0.128,0.601,0.089,0.794,0.088,0.773,0.082
2005,12,-0.246,0.455,0.649,0.129,0.579,0.09,0.8,0.089,0.781,0.082
2006,1,0.87,0.369,0.706,0.124,0.571,0.088,0.803,0.089,0.777,0.082
2006,2,0.855,0.256,0.645,0.118,0.603,0.084,0.804,0.09,0.78,0.082
2006,3,0.748,0.278,0.642,0.118,0.599,0.082,0.789,0.089,0.782,0.082
2006,4,0.713,0.289,0.509,0.115,0.613,0.083,0.784,0.091,0.79,0.082
2006,5,-0.316,0.309,0.537,0.113,0.599,0.086,0.776,0.092,0.794,0.082
2006,6,0.415,0.364,0.637,0.105,0.577,0.086,0.761,0.09,0.791,0.082
2006,7,1.04,0.5,0.548,0.105,0.588,0.084,0.756,0.09,0.798,0.082
2006,8,1.277,0.448,0.528,0.111,0.616,0.082,0.756,0.091,0.806,0.082
2006,9,-0.04,0.294,0.621,0.123,0.642,0.084,0.753,0.09,0.813,0.083
2006,10,0.515,0.298,0.738,0.131,0.626,0.086,0.757,0.09,0.817,0.084
2006,11,0.606,0.315,0.785,0.142,0.642,0.088,0.744,0.089,0.82,0.085
2006,12,0.957,0.292,0.855,0.132,0.632,0.085,0.741,0.089,0.823,0.086
2007,1,-0.192,0.34,0.832,0.121,0.651,0.083,0.732,0.088,0.831,0.087
2007,2,0.617,0.516,0.794,0.124,0.665,0.084,0.743,0.089,0.835,0.086
2007,3,1.86,0.41,0.916,0.12,0.672,0.086,0.734,0.091,0.841,0.086
2007,4,2.119,0.397,1.006,0.118,0.689,0.084,0.731,0.093,0.843,0.087
2007,5,0.241,0.309,1.014,0.119,0.739,0.085,0.72,0.095,0.846,0.088
2007,6,1.266,0.43,1.03,0.117,0.757,0.088,0.716,0.096,0.849,0.089
2007,7,0.761,0.436,0.991,0.131,0.789,0.091,0.72,0.096,0.845,0.09
2007,8,0.823,0.441,0.915,0.128,0.838,0.097,0.71,0.097,0.844,0.09
2007,9,1.416,0.241,0.768,0.119,0.845,0.099,0.721,0.096,0.845,0.09
2007,10,1.597,0.381,0.686,0.121,0.827,0.102,0.716,0.096,0.85,0.09
2007,11,0.707,0.361,0.683,0.126,0.815,0.102,0.704,0.095,0.844,0.09
2007,12,1.152,0.331,0.623,0.127,0.785,0.104,0.714,0.093,0.84,0.09
2008,1,-0.661,0.447,0.601,0.14,0.803,0.105,0.706,0.093,0.838,0.09
2008,2,-0.296,0.242,0.66,0.137,0.77,0.106,0.699,0.093,0.832,0.09
2008,3,0.097,0.255,0.523,0.149,0.784,0.107,0.694,0.093,0.833,0.091
2008,4,1.133,0.402,0.486,0.152,0.749,0.108,0.686,0.094,0.832,0.092
2008,5,0.202,0.363,0.433,0.15,0.754,0.107,0.689,0.095,0.834,0.092
2008,6,0.551,0.412,0.293,0.15,0.786,0.106,0.689,0.096,0.842,0.093
2008,7,0.494,0.44,0.356,0.157,0.796,0.107,0.685,0.096,0.847,0.093
2008,8,1.529,0.308,0.45,0.157,0.809,0.111,0.695,0.095,0.84,0.093
2008,9,-0.229,0.296,0.513,0.156,0.788,0.111,0.705,0.093,0.842,0.093
2008,10,1.156,0.355,0.45,0.152,0.802,0.113,0.708,0.093,0.847,0.094
2008,11,0.061,0.333,0.529,0.149,0.805,0.116,0.707,0.094,0.856,0.095
2008,12,-0.517,0.32,0.466,0.145,0.794,0.114,0.705,0.094,0.858,0.096
2009,1,0.089,0.285,0.503,0.124,0.786,0.113,0.726,0.092,0.865,0.097
2009,2,0.831,0.233,0.444,0.127,0.784,0.112,0.746,0.092,0.865,0.096
2009,3,0.853,0.241,0.627,0.114,0.782,0.11,0.758,0.094,0.868,0.096
2009,4,0.378,0.317,0.614,0.112,0.782,0.111,0.754,0.095,0.878,0.097
2009,5,1.152,0.419,0.911,0.117,0.761,0.11,0.759,0.096,0.889,0.097
2009,6,-0.202,0.378,1.056,0.137,0.746,0.109,0.77,0.096,0.897,0.097
2009,7,0.935,0.383,1.217,0.148,0.736,0.11,0.779,0.098,0.897,0.096
2009,8,0.816,0.359,1.321,0.167,0.739,0.112,0.785,0.099,0.901,0.097
2009,9,1.971,0.287,1.327,0.175,0.716,0.112,0.786,0.1,0.903,0.097
2009,10,0.996,0.258,1.367,0.188,0.706,0.113,0.798,0.098,0.919,0.097
2009,11,3.631,0.497,1.34,0.183,0.71,0.115,0.805,0.098,0.928,0.098
2009,12,1.219,0.378,1.329,0.182,0.718,0.118,0.821,0.1,0.932,0.099
2010,1,2.021,0.39,1.372,0.197,0.725,0.12,0.841,0.099,0.934,0.099
2010,2,2.077,0.394,1.306,0.193,0.73,0.121,0.859,0.099,0.934,0.1
2010,3,0.932,0.316,1.214,0.204,0.724,0.123,0.862,0.1,0.934,0.101
2010,4,0.857,0.348,1.132,0.224,0.729,0.119,0.857,0.101,0.933,0.1
2010,5,0.828,0.383,0.876,0.214,0.725,0.119,0.853,0.103,0.933,0.1
2010,6,-0.338,0.406,0.913,0.209,0.749,0.116,0.853,0.105,0.938,0.099
2010,7,1.457,0.515,0.866,0.202,0.754,0.115,0.869,0.106,0.949,0.1
2010,8,0.021,0.386,0.831,0.201,0.777,0.114,0.869,0.106,0.953,0.099
2010,9,0.864,0.358,0.712,0.19,0.779,0.114,0.884,0.108,0.966,0.099
2010,10,0.01,0.293,0.768,0.188,0.767,0.113,0.884,0.108,0.966,0.099
2010,11,0.564,0.289,0.689,0.188,0.778,0.113,0.899,0.109,0.966,0.101
2010,12,1.663,0.254,0.697,0.175,0.799,0.114,0.92,0.108,0.964,0.103
2011,1,1.459,0.371,0.621,0.164,0.8,0.115,0.916,0.109,NaN,NaN
2011,2,1.658,0.327,0.717,0.162,0.787,0.119,0.923,0.109,NaN,NaN
2011,3,-0.499,0.254,0.63,0.144,0.811,0.12,0.927,0.109,NaN,NaN
2011,4,1.524,0.34,0.673,0.137,0.802,0.122,0.945,0.108,NaN,NaN
2011,5,-0.118,0.401,0.57,0.139,0.814,0.12,0.953,0.109,NaN,NaN
2011,6,-0.24,0.339,0.437,0.138,0.834,0.122,0.945,0.109,NaN,NaN
2011,7,0.542,0.4,0.25,0.138,0.865,0.12,0.946,0.11,NaN,NaN
2011,8,1.18,0.435,0.178,0.135,0.876,0.12,0.945,0.111,NaN,NaN
2011,9,-0.182,0.285,0.261,0.144,0.873,0.12,0.956,0.111,NaN,NaN
2011,10,0.526,0.286,0.258,0.155,0.881,0.122,0.961,0.113,NaN,NaN
2011,11,-0.674,0.547,0.307,0.17,0.876,0.121,0.963,0.114,NaN,NaN
2011,12,0.063,0.397,0.474,0.177,0.908,0.122,0.969,0.116,NaN,NaN
2012,1,-0.781,0.299,0.527,0.179,0.908,0.126,0.987,0.118,NaN,NaN
2012,2,0.792,0.332,0.525,0.192,0.905,0.125,0.996,0.12,NaN,NaN
2012,3,0.497,0.314,0.625,0.202,0.9,0.126,0.986,0.119,NaN,NaN
2012,4,1.497,0.367,0.743,0.187,0.907,0.125,0.975,0.119,NaN,NaN
2012,5,0.465,0.405,0.835,0.187,0.871,0.123,0.978,0.12,NaN,NaN
2012,6,1.761,0.382,1.048,0.176,0.884,0.123,0.978,0.122,NaN,NaN
2012,7,1.18,0.487,1.082,0.179,0.893,0.12,0.975,0.126,NaN,NaN
2012,8,1.162,0.425,1.106,0.174,0.88,0.116,0.971,0.126,NaN,NaN
2012,9,1.007,0.333,1.082,0.175,0.879,0.114,0.972,0.127,NaN,NaN
2012,10,1.942,0.366,0.995,0.171,0.887,0.111,0.976,0.128,NaN,NaN
2012,11,0.434,0.422,1.024,0.162,0.891,0.114,0.978,0.128,NaN,NaN
2012,12,2.626,0.592,1.029,0.166,0.921,0.117,0.977,0.13,NaN,NaN
2013,1,-0.374,0.404,0.979,0.164,0.934,0.12,0.991,0.132,NaN,NaN
2013,2,1.077,0.271,0.943,0.165,0.968,0.121,0.995,0.132,NaN,NaN
2013,3,0.202,0.281,0.959,0.166,0.984,0.125,1.006,0.132,NaN,NaN
2013,4,0.452,0.298,0.849,0.171,1.018,0.125,1.009,0.133,NaN,NaN
2013,5,0.824,0.368,0.879,0.162,1.044,0.127,1.016,0.132,NaN,NaN
2013,6,1.814,0.42,0.717,0.153,1.054,0.126,1.022,0.132,NaN,NaN
2013,7,0.584,0.5,0.907,0.145,1.037,0.126,1.033,0.13,NaN,NaN
2013,8,0.722,0.457,0.945,0.151,1.036,0.124,1.022,0.131,NaN,NaN
2013,9,1.208,0.307,0.984,0.157,1.066,0.124,1.037,0.131,NaN,NaN
2013,10,0.621,0.254,1.018,0.173,1.087,0.12,1.039,0.133,NaN,NaN
2013,11,0.788,0.277,1.02,0.182,1.101,0.12,1.051,0.135,NaN,NaN
2013,12,0.686,0.403,1.014,0.193,1.096,0.122,1.069,0.138,NaN,NaN
2014,1,1.91,0.504,1.039,0.203,1.106,0.126,1.092,0.138,NaN,NaN
2014,2,1.528,0.454,1.031,0.217,1.107,0.128,1.094,0.137,NaN,NaN
2014,3,0.674,0.44,1.073,0.223,1.129,0.132,1.098,0.137,NaN,NaN
2014,4,0.86,0.475,1.136,0.216,1.141,0.134,1.115,0.138,NaN,NaN
2014,5,0.849,0.485,1.198,0.22,1.165,0.134,1.126,0.135,NaN,NaN
2014,6,1.739,0.46,1.303,0.241,1.192,0.139,1.145,0.134,NaN,NaN
2014,7,0.883,0.574,1.361,0.224,1.239,0.141,1.144,0.133,NaN,NaN
2014,8,0.63,0.471,1.339,0.218,1.254,0.142,1.14,0.133,NaN,NaN
2014,9,1.711,0.296,1.356,0.186,1.255,0.141,1.133,0.134,NaN,NaN
2014,10,1.377,0.339,1.395,0.176,1.244,0.14,1.143,0.132,NaN,NaN
2014,11,1.523,0.355,1.417,0.177,1.246,0.142,1.121,0.132,NaN,NaN
2014,12,1.957,0.495,1.39,0.179,1.239,0.145,1.12,0.132,NaN,NaN
2015,1,2.598,0.743,1.506,0.192,1.225,0.154,1.108,0.132,NaN,NaN
2015,2,1.264,0.491,1.623,0.208,1.211,0.154,1.09,0.132,NaN,NaN
2015,3,0.877,0.379,1.634,0.217,1.221,0.153,1.079,0.133,NaN,NaN
2015,4,1.337,0.416,1.689,0.218,1.222,0.155,1.076,0.132,NaN,NaN
2015,5,1.106,0.608,1.739,0.225,1.23,0.155,1.071,0.131,NaN,NaN
2015,6,1.413,0.559,1.763,0.232,1.206,0.16,1.091,0.131,NaN,NaN
2015,7,2.275,0.465,1.582,0.236,1.228,0.163,1.096,0.131,NaN,NaN
2015,8,2.035,0.364,1.615,0.264,1.212,0.164,1.104,0.129,NaN,NaN
2015,9,1.839,0.556,1.646,0.256,1.234,0.164,1.122,0.13,NaN,NaN
2015,10,2.04,0.446,1.771,0.255,1.251,0.167,1.137,0.129,NaN,NaN
2015,11,2.131,0.517,1.736,0.249,1.254,0.165,1.139,0.133,NaN,NaN
2015,12,2.236,0.492,1.575,0.258,1.245,0.166,1.128,0.136,NaN,NaN
2016,1,0.437,0.522,1.477,0.276,1.265,0.165,NaN,NaN,NaN,NaN
2016,2,1.651,0.398,1.41,0.274,1.256,0.165,NaN,NaN,NaN,NaN
2016,3,1.256,0.318,1.356,0.28,1.263,0.164,NaN,NaN,NaN,NaN
2016,4,2.829,0.566,1.287,0.273,1.275,0.168,NaN,NaN,NaN,NaN
2016,5,0.692,0.407,1.175,0.251,1.288,0.172,NaN,NaN,NaN,NaN
2016,6,-0.518,0.453,1.129,0.256,1.303,0.174,NaN,NaN,NaN,NaN
2016,7,1.094,0.49,1.262,0.249,1.32,0.175,NaN,NaN,NaN,NaN
2016,8,1.24,0.363,1.263,0.259,1.311,0.171,NaN,NaN,NaN,NaN
2016,9,1.191,0.417,1.209,0.261,1.323,0.172,NaN,NaN,NaN,NaN
2016,10,1.209,0.444,1.04,0.273,1.349,0.174,NaN,NaN,NaN,NaN
2016,11,0.787,0.434,1.032,0.279,1.375,0.171,NaN,NaN,NaN,NaN
2016,12,1.679,0.562,1.186,0.279,1.382,0.17,NaN,NaN,NaN,NaN
2017,1,2.032,0.418,1.123,0.295,1.381,0.165,NaN,NaN,NaN,NaN
2017,2,1.665,0.521,1.046,0.299,1.376,0.166,NaN,NaN,NaN,NaN
2017,3,0.61,0.377,1.082,0.291,1.366,0.169,NaN,NaN,NaN,NaN
2017,4,0.798,0.34,1.148,0.288,1.379,0.168,NaN,NaN,NaN,NaN
2017,5,0.601,0.458,1.16,0.273,1.371,0.17,NaN,NaN,NaN,NaN
2017,6,1.326,0.45,1.116,0.26,1.356,0.174,NaN,NaN,NaN,NaN
2017,7,0.336,0.608,1.03,0.266,1.323,0.181,NaN,NaN,NaN,NaN
2017,8,0.314,0.418,0.899,0.245,1.3,0.192,NaN,NaN,NaN,NaN
2017,9,1.631,0.44,0.974,0.242,1.279,0.194,NaN,NaN,NaN,NaN
2017,10,1.993,0.447,1.029,0.251,1.264,0.192,NaN,NaN,NaN,NaN
2017,11,0.939,0.35,1.065,0.218,1.25,0.186,NaN,NaN,NaN,NaN
2017,12,1.146,0.419,1.059,0.197,1.261,0.18,NaN,NaN,NaN,NaN
2018,1,1.003,0.419,1.179,0.163,1.257,0.179,NaN,NaN,NaN,NaN
2018,2,0.086,0.267,1.172,0.166,1.24,0.172,NaN,NaN,NaN,NaN
2018,3,1.509,0.45,1.171,0.172,1.259,0.169,NaN,NaN,NaN,NaN
2018,4,1.465,0.494,1.115,0.18,1.256,0.167,NaN,NaN,NaN,NaN
2018,5,1.029,0.46,1.167,0.215,1.233,0.17,NaN,NaN,NaN,NaN
2018,6,1.256,0.465,1.205,0.234,1.203,0.176,NaN,NaN,NaN,NaN
2018,7,1.78,0.326,1.363,0.226,NaN,NaN,NaN,NaN,NaN,NaN
2018,8,0.225,0.397,1.441,0.212,NaN,NaN,NaN,NaN,NaN,NaN
2018,9,1.622,0.378,1.43,0.201,NaN,NaN,NaN,NaN,NaN,NaN
2018,10,1.326,0.464,1.509,0.191,NaN,NaN,NaN,NaN,NaN,NaN
2018,11,1.555,0.68,1.626,0.185,NaN,NaN,NaN,NaN,NaN,NaN
2018,12,1.606,0.526,1.7,0.177,NaN,NaN,NaN,NaN,NaN,NaN
2019,1,2.903,0.411,1.62,0.155,NaN,NaN,NaN,NaN,NaN,NaN
2019,2,1.018,0.302,1.631,0.153,NaN,NaN,NaN,NaN,NaN,NaN
2019,3,1.382,0.33,1.585,0.156,NaN,NaN,NaN,NaN,NaN,NaN
2019,4,2.41,0.438,1.658,0.144,NaN,NaN,NaN,NaN,NaN,NaN
2019,5,2.429,0.457,1.614,0.135,NaN,NaN,NaN,NaN,NaN,NaN
2019,6,2.146,0.375,1.567,0.143,NaN,NaN,NaN,NaN,NaN,NaN
2019,7,0.822,0.506,1.379,0.153,NaN,NaN,NaN,NaN,NaN,NaN
2019,8,0.359,0.36,1.283,0.179,NaN,NaN,NaN,NaN,NaN,NaN
2019,9,1.063,0.39,1.135,0.21,NaN,NaN,NaN,NaN,NaN,NaN
2019,10,2.21,0.416,0.973,0.195,NaN,NaN,NaN,NaN,NaN,NaN
2019,11,1.025,0.451,0.79,0.198,NaN,NaN,NaN,NaN,NaN,NaN
2019,12,1.033,0.494,0.785,0.217,NaN,NaN,NaN,NaN,NaN,NaN
2020,1,0.651,0.494,0.885,0.259,NaN,NaN,NaN,NaN,NaN,NaN
2020,2,-0.131,0.463,0.94,0.248,NaN,NaN,NaN,NaN,NaN,NaN
2020,3,-0.398,0.526,1.1,0.255,NaN,NaN,NaN,NaN,NaN,NaN
2020,4,0.464,0.384,1.073,0.248,NaN,NaN,NaN,NaN,NaN,NaN
2020,5,0.235,0.376,1.05,0.274,NaN,NaN,NaN,NaN,NaN,NaN
2020,6,2.092,0.509,1,0.304,NaN,NaN,NaN,NaN,NaN,NaN
2020,7,2.016,0.497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,8,1.025,0.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,9,2.978,0.508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,10,1.886,0.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,11,0.75,0.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,12,0.429,0.883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
